,dataset,target,avg_precision,avg_recall,avg_specificity,avg_f1,avg_geometric_mean
1070,mushroom,target3,0.3037454391643978,0.3173961645815976,0.8072878095702318,0.3093344330700034,0.2139105064391693
1071,paris,target1,0.7076243492729686,0.7055539288249574,0.7055539288249574,0.7062726347967121,0.6698453720108466
1072,paris,target2,0.5025789248202598,0.5025741839863633,0.5025741839863633,0.5023483114521652,0.502388821864014
1073,paris,target3,0.5050527451944101,0.5050475184149561,0.5050475184149561,0.5049695592196071,0.5049125883723886
1074,smoking,target1,0.5076086569023827,0.5081532212991217,0.5081532212991217,0.5074841466480337,0.4369602508924431
1075,smoking,target2,0.6592581484537376,0.65977076571635,0.65977076571635,0.6595009321636964,0.6539085623792339
1076,smoking,target3,0.5026511400358349,0.5026477750583873,0.5026477750583873,0.5026362588837767,0.4997318176732309
1077,telco,target1,0.643568307423788,0.6473935852822313,0.6473935852822313,0.6448416109872858,0.6280770393267778
1078,telco,target2,0.6048436942596268,0.6066939205625214,0.8287912184219618,0.6054430557967095,0.573526678923813
1079,telco,target3,0.3483334947046136,0.3484904195597893,0.7856107824643773,0.34811539657842,0.3383266100749917
1080,anuran,target1,0.8937862618765257,0.8988836574818972,0.9796692058791376,0.8945232204056429,0.8941987589601421
1081,anuran,target2,0.8650675832111145,0.8680505776233322,0.990396663488754,0.8640899663915842,0.8636524481449446
1082,anuran,target3,0.8604008873292752,0.8630170552415748,0.9933733704281612,0.8592495822601336,0.8529452029774693
1083,bank,target1,0.7063364755472957,0.7070682089916375,0.7070682089916375,0.7056452481755067,0.6701542574919133
1084,bank,target2,0.5067722592542432,0.5084433050070724,0.5084433050070724,0.5062314747475495,0.4127415420139197
1085,bank,target3,0.5093197758406844,0.5093495154218061,0.5093495154218061,0.508625090960982,0.5073672831777073
1086,census,target1,0.7459340386379959,0.7502806176913108,0.7502806176913108,0.7480414557300168,0.7407326868616855
1087,census,target2,0.2226223337280456,0.2274687796343815,0.8821505982444942,0.2247417271104468,0.0
1088,census,target3,0.395332622847773,0.3954643635890483,0.9618660550172315,0.3952257842724046,0.0
1089,flight,target1,0.9487861600661884,0.9513642661608518,0.9513642661608518,0.9500635093709652,0.9509034271438386
1090,flight,target2,0.9320919015986135,0.9326457436404908,0.9326457436404908,0.9323565753577612,0.932620978031833
1091,flight,target3,0.6039965664790213,0.6055902808316076,0.8795597326711816,0.6042949515316227,0.4919505246967788
1092,imdb,target1,0.5902025247886037,0.5886894199726868,0.7735131221587902,0.5882401482078835,0.522953740512574
1093,imdb,target2,0.7496131540178962,0.7523577910715316,0.7523577910715316,0.7507804391094665,0.7489814486802067
1094,imdb,target3,0.4569727076813371,0.4128875299108616,0.9098707033244776,0.4270362299306446,0.1585423778701004
1095,intention,target1,0.7301473638470243,0.7312377319505228,0.7312377319505228,0.7304371420697102,0.7077559771097989
1096,intention,target2,0.2711998371726037,0.2776270309937597,0.8948895976926263,0.2730035668265332,0.1360634890005476
1097,intention,target3,0.6555018664928988,0.6671884274194841,0.6671884274194841,0.6605740303352028,0.6264095006200142
1098,mushroom,target1,1.0,1.0,1.0,1.0,1.0
1099,mushroom,target2,0.4580537604969293,0.4547748245183062,0.8974258897940024,0.4529231762478602,0.1924314998089493
1100,mushroom,target3,0.3037454391643978,0.3173961645815976,0.8072878095702318,0.3093344330700034,0.2139105064391693
1101,paris,target1,0.7076243492729686,0.7055539288249574,0.7055539288249574,0.7062726347967121,0.6698453720108466
1102,paris,target2,0.5025789248202598,0.5025741839863633,0.5025741839863633,0.5023483114521652,0.502388821864014
1103,paris,target3,0.5050527451944101,0.5050475184149561,0.5050475184149561,0.5049695592196071,0.5049125883723886
1104,smoking,target1,0.5076086569023827,0.5081532212991217,0.5081532212991217,0.5074841466480337,0.4369602508924431
1105,smoking,target2,0.6592581484537376,0.65977076571635,0.65977076571635,0.6595009321636964,0.6539085623792339
1106,smoking,target3,0.5026511400358349,0.5026477750583873,0.5026477750583873,0.5026362588837767,0.4997318176732309
1107,telco,target1,0.643568307423788,0.6473935852822313,0.6473935852822313,0.6448416109872858,0.6280770393267778
1108,telco,target2,0.6048436942596268,0.6066939205625214,0.8287912184219618,0.6054430557967095,0.573526678923813
1109,telco,target3,0.3483334947046136,0.3484904195597893,0.7856107824643773,0.34811539657842,0.3383266100749917
1110,anuran,target1,0.8937862618765257,0.8988836574818972,0.9796692058791376,0.8945232204056429,0.8941987589601421
1111,anuran,target2,0.8650675832111145,0.8680505776233322,0.990396663488754,0.8640899663915842,0.8636524481449446
1112,anuran,target3,0.8604008873292752,0.8630170552415748,0.9933733704281612,0.8592495822601336,0.8529452029774693
1113,bank,target1,0.7063364755472957,0.7070682089916375,0.7070682089916375,0.7056452481755067,0.6701542574919133
1114,bank,target2,0.5067722592542432,0.5084433050070724,0.5084433050070724,0.5062314747475495,0.4127415420139197
1115,bank,target3,0.5093197758406844,0.5093495154218061,0.5093495154218061,0.508625090960982,0.5073672831777073
1116,census,target1,0.7459340386379959,0.7502806176913108,0.7502806176913108,0.7480414557300168,0.7407326868616855
1117,census,target2,0.2226223337280456,0.2274687796343815,0.8821505982444942,0.2247417271104468,0.0
1118,census,target3,0.395332622847773,0.3954643635890483,0.9618660550172315,0.3952257842724046,0.0
1119,flight,target1,0.9487861600661884,0.9513642661608518,0.9513642661608518,0.9500635093709652,0.9509034271438386
1120,flight,target2,0.9320919015986135,0.9326457436404908,0.9326457436404908,0.9323565753577612,0.932620978031833
1121,flight,target3,0.6039965664790213,0.6055902808316076,0.8795597326711816,0.6042949515316227,0.4919505246967788
1122,imdb,target1,0.5902025247886037,0.5886894199726868,0.7735131221587902,0.5882401482078835,0.522953740512574
1123,imdb,target2,0.7496131540178962,0.7523577910715316,0.7523577910715316,0.7507804391094665,0.7489814486802067
1124,imdb,target3,0.4569727076813371,0.4128875299108616,0.9098707033244776,0.4270362299306446,0.1585423778701004
1125,intention,target1,0.7301473638470243,0.7312377319505228,0.7312377319505228,0.7304371420697102,0.7077559771097989
1126,intention,target2,0.2711998371726037,0.2776270309937597,0.8948895976926263,0.2730035668265332,0.1360634890005476
1127,intention,target3,0.6555018664928988,0.6671884274194841,0.6671884274194841,0.6605740303352028,0.6264095006200142
1128,mushroom,target1,1.0,1.0,1.0,1.0,1.0
1129,mushroom,target2,0.4580537604969293,0.4547748245183062,0.8974258897940024,0.4529231762478602,0.1924314998089493
1130,mushroom,target3,0.3037454391643978,0.3173961645815976,0.8072878095702318,0.3093344330700034,0.2139105064391693
1131,paris,target1,0.7076243492729686,0.7055539288249574,0.7055539288249574,0.7062726347967121,0.6698453720108466
1132,paris,target2,0.5025789248202598,0.5025741839863633,0.5025741839863633,0.5023483114521652,0.502388821864014
1133,paris,target3,0.5050527451944101,0.5050475184149561,0.5050475184149561,0.5049695592196071,0.5049125883723886
1134,smoking,target1,0.5076086569023827,0.5081532212991217,0.5081532212991217,0.5074841466480337,0.4369602508924431
1135,smoking,target2,0.6592581484537376,0.65977076571635,0.65977076571635,0.6595009321636964,0.6539085623792339
1136,smoking,target3,0.5026511400358349,0.5026477750583873,0.5026477750583873,0.5026362588837767,0.4997318176732309
1137,telco,target1,0.643568307423788,0.6473935852822313,0.6473935852822313,0.6448416109872858,0.6280770393267778
1138,telco,target2,0.6048436942596268,0.6066939205625214,0.8287912184219618,0.6054430557967095,0.573526678923813
1139,telco,target3,0.3483334947046136,0.3484904195597893,0.7856107824643773,0.34811539657842,0.3383266100749917
1140,anuran,target1,0.8937862618765257,0.8988836574818972,0.9796692058791376,0.8945232204056429,0.8941987589601421
1141,anuran,target2,0.8650675832111145,0.8680505776233322,0.990396663488754,0.8640899663915842,0.8636524481449446
1142,anuran,target3,0.8604008873292752,0.8630170552415748,0.9933733704281612,0.8592495822601336,0.8529452029774693
1143,bank,target1,0.7063364755472957,0.7070682089916375,0.7070682089916375,0.7056452481755067,0.6701542574919133
1144,bank,target2,0.5067722592542432,0.5084433050070724,0.5084433050070724,0.5062314747475495,0.4127415420139197
1145,bank,target3,0.5093197758406844,0.5093495154218061,0.5093495154218061,0.508625090960982,0.5073672831777073
1146,census,target1,0.7459340386379959,0.7502806176913108,0.7502806176913108,0.7480414557300168,0.7407326868616855
1147,census,target2,0.2226223337280456,0.2274687796343815,0.8821505982444942,0.2247417271104468,0.0
1148,census,target3,0.395332622847773,0.3954643635890483,0.9618660550172315,0.3952257842724046,0.0
1149,flight,target1,0.9487861600661884,0.9513642661608518,0.9513642661608518,0.9500635093709652,0.9509034271438386
1150,flight,target2,0.9320919015986135,0.9326457436404908,0.9326457436404908,0.9323565753577612,0.932620978031833
1151,flight,target3,0.6039965664790213,0.6055902808316076,0.8795597326711816,0.6042949515316227,0.4919505246967788
1152,imdb,target1,0.5902025247886037,0.5886894199726868,0.7735131221587902,0.5882401482078835,0.522953740512574
1153,imdb,target2,0.7496131540178962,0.7523577910715316,0.7523577910715316,0.7507804391094665,0.7489814486802067
1154,imdb,target3,0.4569727076813371,0.4128875299108616,0.9098707033244776,0.4270362299306446,0.1585423778701004
1155,intention,target1,0.7301473638470243,0.7312377319505228,0.7312377319505228,0.7304371420697102,0.7077559771097989
1156,intention,target2,0.2711998371726037,0.2776270309937597,0.8948895976926263,0.2730035668265332,0.1360634890005476
1157,intention,target3,0.6555018664928988,0.6671884274194841,0.6671884274194841,0.6605740303352028,0.6264095006200142
1158,mushroom,target1,1.0,1.0,1.0,1.0,1.0
1159,mushroom,target2,0.4580537604969293,0.4547748245183062,0.8974258897940024,0.4529231762478602,0.1924314998089493
1160,mushroom,target3,0.3037454391643978,0.3173961645815976,0.8072878095702318,0.3093344330700034,0.2139105064391693
1161,paris,target1,0.7076243492729686,0.7055539288249574,0.7055539288249574,0.7062726347967121,0.6698453720108466
1162,paris,target2,0.5025789248202598,0.5025741839863633,0.5025741839863633,0.5023483114521652,0.502388821864014
1163,paris,target3,0.5050527451944101,0.5050475184149561,0.5050475184149561,0.5049695592196071,0.5049125883723886
1164,smoking,target1,0.5076086569023827,0.5081532212991217,0.5081532212991217,0.5074841466480337,0.4369602508924431
1165,smoking,target2,0.6592581484537376,0.65977076571635,0.65977076571635,0.6595009321636964,0.6539085623792339
1166,smoking,target3,0.5026511400358349,0.5026477750583873,0.5026477750583873,0.5026362588837767,0.4997318176732309
1167,telco,target1,0.643568307423788,0.6473935852822313,0.6473935852822313,0.6448416109872858,0.6280770393267778
1168,telco,target2,0.6048436942596268,0.6066939205625214,0.8287912184219618,0.6054430557967095,0.573526678923813
1169,telco,target3,0.3483334947046136,0.3484904195597893,0.7856107824643773,0.34811539657842,0.3383266100749917
1170,anuran,target1,0.8937862618765257,0.8988836574818972,0.9796692058791376,0.8945232204056429,0.8941987589601421
1171,anuran,target2,0.8650675832111145,0.8680505776233322,0.990396663488754,0.8640899663915842,0.8636524481449446
1172,anuran,target3,0.8604008873292752,0.8630170552415748,0.9933733704281612,0.8592495822601336,0.8529452029774693
1173,bank,target1,0.7063364755472957,0.7070682089916375,0.7070682089916375,0.7056452481755067,0.6701542574919133
1174,bank,target2,0.5067722592542432,0.5084433050070724,0.5084433050070724,0.5062314747475495,0.4127415420139197
1175,bank,target3,0.5093197758406844,0.5093495154218061,0.5093495154218061,0.508625090960982,0.5073672831777073
1176,census,target1,0.7459340386379959,0.7502806176913108,0.7502806176913108,0.7480414557300168,0.7407326868616855
1177,census,target2,0.2226223337280456,0.2274687796343815,0.8821505982444942,0.2247417271104468,0.0
1178,census,target3,0.395332622847773,0.3954643635890483,0.9618660550172315,0.3952257842724046,0.0
1179,flight,target1,0.9487861600661884,0.9513642661608518,0.9513642661608518,0.9500635093709652,0.9509034271438386
1180,flight,target2,0.9320919015986135,0.9326457436404908,0.9326457436404908,0.9323565753577612,0.932620978031833
1181,flight,target3,0.6039965664790213,0.6055902808316076,0.8795597326711816,0.6042949515316227,0.4919505246967788
1182,imdb,target1,0.5902025247886037,0.5886894199726868,0.7735131221587902,0.5882401482078835,0.522953740512574
1183,imdb,target2,0.7496131540178962,0.7523577910715316,0.7523577910715316,0.7507804391094665,0.7489814486802067
1184,imdb,target3,0.4569727076813371,0.4128875299108616,0.9098707033244776,0.4270362299306446,0.1585423778701004
1185,intention,target1,0.7301473638470243,0.7312377319505228,0.7312377319505228,0.7304371420697102,0.7077559771097989
1186,intention,target2,0.2711998371726037,0.2776270309937597,0.8948895976926263,0.2730035668265332,0.1360634890005476
1187,intention,target3,0.6555018664928988,0.6671884274194841,0.6671884274194841,0.6605740303352028,0.6264095006200142
1188,mushroom,target1,1.0,1.0,1.0,1.0,1.0
1189,mushroom,target2,0.4580537604969293,0.4547748245183062,0.8974258897940024,0.4529231762478602,0.1924314998089493
1190,mushroom,target3,0.3037454391643978,0.3173961645815976,0.8072878095702318,0.3093344330700034,0.2139105064391693
1191,paris,target1,0.7076243492729686,0.7055539288249574,0.7055539288249574,0.7062726347967121,0.6698453720108466
1192,paris,target2,0.5025789248202598,0.5025741839863633,0.5025741839863633,0.5023483114521652,0.502388821864014
1193,paris,target3,0.5050527451944101,0.5050475184149561,0.5050475184149561,0.5049695592196071,0.5049125883723886
1194,smoking,target1,0.5076086569023827,0.5081532212991217,0.5081532212991217,0.5074841466480337,0.4369602508924431
1195,smoking,target2,0.6592581484537376,0.65977076571635,0.65977076571635,0.6595009321636964,0.6539085623792339
1196,smoking,target3,0.5026511400358349,0.5026477750583873,0.5026477750583873,0.5026362588837767,0.4997318176732309
1197,telco,target1,0.643568307423788,0.6473935852822313,0.6473935852822313,0.6448416109872858,0.6280770393267778
1198,telco,target2,0.6048436942596268,0.6066939205625214,0.8287912184219618,0.6054430557967095,0.573526678923813
1199,telco,target3,0.3483334947046136,0.3484904195597893,0.7856107824643773,0.34811539657842,0.3383266100749917
1200,anuran,target1,0.6805077773806103,0.6908060789776487,0.968720158567028,0.6853862503746333,0.0
1201,anuran,target2,0.7962577414658628,0.6848057746277957,0.9866334978185678,0.7166464442321054,0.0
1202,anuran,target3,0.9129413225840536,0.7812984805633025,0.993207570547705,0.8069892640016267,0.6868752013891126
1203,bank,target1,0.7980079365593821,0.6931942094555295,0.6931942094555295,0.7295348240945122,0.6346545318237891
1204,bank,target2,0.4179611650485436,0.5,0.5,0.455284901142093,0.0
1205,bank,target3,0.5382705953121081,0.5285272053445265,0.5285272053445265,0.5047365646942992,0.459993558457031
1206,census,target1,0.755906390161539,0.614894392274544,0.614894392274544,0.6302183381328287,0.5056408335247407
1207,census,target2,0.139367021529382,0.1444274691110151,0.8574350141641778,0.1244540488639492,0.0
1208,census,target3,0.066532234785978,0.1428571428571428,0.8571428571428571,0.090782380902154,0.0
1209,flight,target1,0.7919388123715343,0.6688190993065775,0.6688190993065775,0.701431743630716,0.5985674190684239
1210,flight,target2,0.7745023881464126,0.7776956544787493,0.7776956544787493,0.7753725766560595,0.7776411604025808
1211,flight,target3,0.5082980260731591,0.4753693921682623,0.7899975456164678,0.4573713696182196,0.0128758749435457
1212,imdb,target1,0.4273285863154399,0.4918771317258676,0.7256610153957028,0.4558900233782978,0.0
1213,imdb,target2,0.5284179767095695,0.5014926001262537,0.5014926001262537,0.3993488767023298,0.0334069026509419
1214,imdb,target3,0.1077124366961456,0.1502181921242277,0.8625949762748688,0.1084752534188296,0.0
1215,intention,target1,0.8011514271089201,0.6662996320189023,0.6662996320189023,0.703704889957359,0.5912967817224584
1216,intention,target2,0.1494868445384899,0.166559177147285,0.8332351801283119,0.1575602344762566,0.0
1217,intention,target3,0.626968861387884,0.5062705301219996,0.5062705301219996,0.4782012372341079,0.1283603596416576
1218,mushroom,target1,0.9995716108757614,0.9993016897616585,0.9993016897616585,0.999436090377374,0.9993012828682224
1219,mushroom,target2,0.613951951084382,0.6140563584725017,0.9254279144266816,0.6096380274887003,0.5521308257807481
1220,mushroom,target3,0.5256364480187014,0.5170213902238086,0.8717104191898926,0.5143484610087107,0.4761987020077896
1221,paris,target1,0.4367499999999999,0.5,0.5,0.4662383037360453,0.0
1222,paris,target2,0.4017503468375075,0.5028083839861884,0.5028083839861884,0.4261722269702712,0.2872347996974786
1223,paris,target3,0.3948278428825906,0.495164830076213,0.495164830076213,0.4121723199772361,0.2627539132648352
1224,smoking,target1,0.5132380658693946,0.5000054966216283,0.5000054966216283,0.440408028871288,0.009175479312748
1225,smoking,target2,0.6910569629916367,0.6741587558216751,0.6741587558216751,0.6791737391946014,0.6574094516431952
1226,smoking,target3,0.5594843804756262,0.5300401931039481,0.5300401931039481,0.4826189109476321,0.3984702428200039
1227,telco,target1,0.7481304967022357,0.7125060001861592,0.7125060001861592,0.7255273324002242,0.6870283330405437
1228,telco,target2,0.628272655174462,0.6241346594564066,0.8404439607672485,0.6097500612468525,0.5171903204606101
1229,telco,target3,0.3992677804232723,0.3827443417933752,0.8001428522646256,0.3623843019772936,0.3028487829444233
1230,anuran,target1,0.6805077773806103,0.6908060789776487,0.968720158567028,0.6853862503746333,0.0
1231,anuran,target2,0.7962577414658628,0.6848057746277957,0.9866334978185678,0.7166464442321054,0.0
1232,anuran,target3,0.9129413225840536,0.7812984805633025,0.993207570547705,0.8069892640016267,0.6868752013891126
1233,bank,target1,0.7980079365593821,0.6931942094555295,0.6931942094555295,0.7295348240945122,0.6346545318237891
1234,bank,target2,0.4179611650485436,0.5,0.5,0.455284901142093,0.0
1235,bank,target3,0.5382705953121081,0.5285272053445265,0.5285272053445265,0.5047365646942992,0.459993558457031
1236,census,target1,0.755906390161539,0.614894392274544,0.614894392274544,0.6302183381328287,0.5056408335247407
1237,census,target2,0.139367021529382,0.1444274691110151,0.8574350141641778,0.1244540488639492,0.0
1238,census,target3,0.066532234785978,0.1428571428571428,0.8571428571428571,0.090782380902154,0.0
1239,flight,target1,0.7919388123715343,0.6688190993065775,0.6688190993065775,0.701431743630716,0.5985674190684239
1240,flight,target2,0.7745023881464126,0.7776956544787493,0.7776956544787493,0.7753725766560595,0.7776411604025808
1241,flight,target3,0.5082980260731591,0.4753693921682623,0.7899975456164678,0.4573713696182196,0.0128758749435457
1242,imdb,target1,0.4273285863154399,0.4918771317258676,0.7256610153957028,0.4558900233782978,0.0
1243,imdb,target2,0.5284179767095695,0.5014926001262537,0.5014926001262537,0.3993488767023298,0.0334069026509419
1244,imdb,target3,0.1077124366961456,0.1502181921242277,0.8625949762748688,0.1084752534188296,0.0
1245,intention,target1,0.8011514271089201,0.6662996320189023,0.6662996320189023,0.703704889957359,0.5912967817224584
1246,intention,target2,0.1494868445384899,0.166559177147285,0.8332351801283119,0.1575602344762566,0.0
1247,intention,target3,0.626968861387884,0.5062705301219996,0.5062705301219996,0.4782012372341079,0.1283603596416576
1248,mushroom,target1,0.9995716108757614,0.9993016897616585,0.9993016897616585,0.999436090377374,0.9993012828682224
1249,mushroom,target2,0.613951951084382,0.6140563584725017,0.9254279144266816,0.6096380274887003,0.5521308257807481
1250,mushroom,target3,0.5256364480187014,0.5170213902238086,0.8717104191898926,0.5143484610087107,0.4761987020077896
1251,paris,target1,0.4367499999999999,0.5,0.5,0.4662383037360453,0.0
1252,paris,target2,0.4017503468375075,0.5028083839861884,0.5028083839861884,0.4261722269702712,0.2872347996974786
1253,paris,target3,0.3948278428825906,0.495164830076213,0.495164830076213,0.4121723199772361,0.2627539132648352
1254,smoking,target1,0.5132380658693946,0.5000054966216283,0.5000054966216283,0.440408028871288,0.009175479312748
1255,smoking,target2,0.6910569629916367,0.6741587558216751,0.6741587558216751,0.6791737391946014,0.6574094516431952
1256,smoking,target3,0.5594843804756262,0.5300401931039481,0.5300401931039481,0.4826189109476321,0.3984702428200039
1257,telco,target1,0.7481304967022357,0.7125060001861592,0.7125060001861592,0.7255273324002242,0.6870283330405437
1258,telco,target2,0.628272655174462,0.6241346594564066,0.8404439607672485,0.6097500612468525,0.5171903204606101
1259,telco,target3,0.3992677804232723,0.3827443417933752,0.8001428522646256,0.3623843019772936,0.3028487829444233
1260,anuran,target1,0.6805077773806103,0.6908060789776487,0.968720158567028,0.6853862503746333,0.0
1261,anuran,target2,0.7962577414658628,0.6848057746277957,0.9866334978185678,0.7166464442321054,0.0
1262,anuran,target3,0.9129413225840536,0.7812984805633025,0.993207570547705,0.8069892640016267,0.6868752013891126
1263,bank,target1,0.7980079365593821,0.6931942094555295,0.6931942094555295,0.7295348240945122,0.6346545318237891
1264,bank,target2,0.4179611650485436,0.5,0.5,0.455284901142093,0.0
1265,bank,target3,0.5382705953121081,0.5285272053445265,0.5285272053445265,0.5047365646942992,0.459993558457031
1266,census,target1,0.755906390161539,0.614894392274544,0.614894392274544,0.6302183381328287,0.5056408335247407
1267,census,target2,0.139367021529382,0.1444274691110151,0.8574350141641778,0.1244540488639492,0.0
1268,census,target3,0.066532234785978,0.1428571428571428,0.8571428571428571,0.090782380902154,0.0
1269,flight,target1,0.7919388123715343,0.6688190993065775,0.6688190993065775,0.701431743630716,0.5985674190684239
1270,flight,target2,0.7745023881464126,0.7776956544787493,0.7776956544787493,0.7753725766560595,0.7776411604025808
1271,flight,target3,0.5082980260731591,0.4753693921682623,0.7899975456164678,0.4573713696182196,0.0128758749435457
1272,imdb,target1,0.4273285863154399,0.4918771317258676,0.7256610153957028,0.4558900233782978,0.0
1273,imdb,target2,0.5284179767095695,0.5014926001262537,0.5014926001262537,0.3993488767023298,0.0334069026509419
1274,imdb,target3,0.1077124366961456,0.1502181921242277,0.8625949762748688,0.1084752534188296,0.0
1275,intention,target1,0.8011514271089201,0.6662996320189023,0.6662996320189023,0.703704889957359,0.5912967817224584
1276,intention,target2,0.1494868445384899,0.166559177147285,0.8332351801283119,0.1575602344762566,0.0
1277,intention,target3,0.626968861387884,0.5062705301219996,0.5062705301219996,0.4782012372341079,0.1283603596416576
1278,mushroom,target1,0.9995716108757614,0.9993016897616585,0.9993016897616585,0.999436090377374,0.9993012828682224
1279,mushroom,target2,0.613951951084382,0.6140563584725017,0.9254279144266816,0.6096380274887003,0.5521308257807481
1280,mushroom,target3,0.5256364480187014,0.5170213902238086,0.8717104191898926,0.5143484610087107,0.4761987020077896
1281,paris,target1,0.4367499999999999,0.5,0.5,0.4662383037360453,0.0
1282,paris,target2,0.4017503468375075,0.5028083839861884,0.5028083839861884,0.4261722269702712,0.2872347996974786
1283,paris,target3,0.3948278428825906,0.495164830076213,0.495164830076213,0.4121723199772361,0.2627539132648352
1284,smoking,target1,0.5132380658693946,0.5000054966216283,0.5000054966216283,0.440408028871288,0.009175479312748
1285,smoking,target2,0.6910569629916367,0.6741587558216751,0.6741587558216751,0.6791737391946014,0.6574094516431952
1286,smoking,target3,0.5594843804756262,0.5300401931039481,0.5300401931039481,0.4826189109476321,0.3984702428200039
1287,telco,target1,0.7481304967022357,0.7125060001861592,0.7125060001861592,0.7255273324002242,0.6870283330405437
1288,telco,target2,0.628272655174462,0.6241346594564066,0.8404439607672485,0.6097500612468525,0.5171903204606101
1289,telco,target3,0.3992677804232723,0.3827443417933752,0.8001428522646256,0.3623843019772936,0.3028487829444233
1290,anuran,target1,0.6805077773806103,0.6908060789776487,0.968720158567028,0.6853862503746333,0.0
1291,anuran,target2,0.7962577414658628,0.6848057746277957,0.9866334978185678,0.7166464442321054,0.0
1292,anuran,target3,0.9129413225840536,0.7812984805633025,0.993207570547705,0.8069892640016267,0.6868752013891126
1293,bank,target1,0.7980079365593821,0.6931942094555295,0.6931942094555295,0.7295348240945122,0.6346545318237891
1294,bank,target2,0.4179611650485436,0.5,0.5,0.455284901142093,0.0
1295,bank,target3,0.5382705953121081,0.5285272053445265,0.5285272053445265,0.5047365646942992,0.459993558457031
1296,census,target1,0.755906390161539,0.614894392274544,0.614894392274544,0.6302183381328287,0.5056408335247407
1297,census,target2,0.139367021529382,0.1444274691110151,0.8574350141641778,0.1244540488639492,0.0
1298,census,target3,0.066532234785978,0.1428571428571428,0.8571428571428571,0.090782380902154,0.0
1299,flight,target1,0.7919388123715343,0.6688190993065775,0.6688190993065775,0.701431743630716,0.5985674190684239
1300,flight,target2,0.7745023881464126,0.7776956544787493,0.7776956544787493,0.7753725766560595,0.7776411604025808
1301,flight,target3,0.5082980260731591,0.4753693921682623,0.7899975456164678,0.4573713696182196,0.0128758749435457
1302,imdb,target1,0.4273285863154399,0.4918771317258676,0.7256610153957028,0.4558900233782978,0.0
1303,imdb,target2,0.5284179767095695,0.5014926001262537,0.5014926001262537,0.3993488767023298,0.0334069026509419
1304,imdb,target3,0.1077124366961456,0.1502181921242277,0.8625949762748688,0.1084752534188296,0.0
1305,intention,target1,0.8011514271089201,0.6662996320189023,0.6662996320189023,0.703704889957359,0.5912967817224584
1306,intention,target2,0.1494868445384899,0.166559177147285,0.8332351801283119,0.1575602344762566,0.0
1307,intention,target3,0.626968861387884,0.5062705301219996,0.5062705301219996,0.4782012372341079,0.1283603596416576
1308,mushroom,target1,0.9995716108757614,0.9993016897616585,0.9993016897616585,0.999436090377374,0.9993012828682224
1309,mushroom,target2,0.613951951084382,0.6140563584725017,0.9254279144266816,0.6096380274887003,0.5521308257807481
1310,mushroom,target3,0.5256364480187014,0.5170213902238086,0.8717104191898926,0.5143484610087107,0.4761987020077896
1311,paris,target1,0.4367499999999999,0.5,0.5,0.4662383037360453,0.0
1312,paris,target2,0.4017503468375075,0.5028083839861884,0.5028083839861884,0.4261722269702712,0.2872347996974786
1313,paris,target3,0.3948278428825906,0.495164830076213,0.495164830076213,0.4121723199772361,0.2627539132648352
1314,smoking,target1,0.5132380658693946,0.5000054966216283,0.5000054966216283,0.440408028871288,0.009175479312748
1315,smoking,target2,0.6910569629916367,0.6741587558216751,0.6741587558216751,0.6791737391946014,0.6574094516431952
1316,smoking,target3,0.5594843804756262,0.5300401931039481,0.5300401931039481,0.4826189109476321,0.3984702428200039
1317,telco,target1,0.7481304967022357,0.7125060001861592,0.7125060001861592,0.7255273324002242,0.6870283330405437
1318,telco,target2,0.628272655174462,0.6241346594564066,0.8404439607672485,0.6097500612468525,0.5171903204606101
1319,telco,target3,0.3992677804232723,0.3827443417933752,0.8001428522646256,0.3623843019772936,0.3028487829444233
1320,anuran,target1,0.6805077773806103,0.6908060789776487,0.968720158567028,0.6853862503746333,0.0
1321,anuran,target2,0.7962577414658628,0.6848057746277957,0.9866334978185678,0.7166464442321054,0.0
1322,anuran,target3,0.9129413225840536,0.7812984805633025,0.993207570547705,0.8069892640016267,0.6868752013891126
1323,bank,target1,0.7980079365593821,0.6931942094555295,0.6931942094555295,0.7295348240945122,0.6346545318237891
1324,bank,target2,0.4179611650485436,0.5,0.5,0.455284901142093,0.0
1325,bank,target3,0.5382705953121081,0.5285272053445265,0.5285272053445265,0.5047365646942992,0.459993558457031
1326,census,target1,0.755906390161539,0.614894392274544,0.614894392274544,0.6302183381328287,0.5056408335247407
1327,census,target2,0.139367021529382,0.1444274691110151,0.8574350141641778,0.1244540488639492,0.0
1328,census,target3,0.066532234785978,0.1428571428571428,0.8571428571428571,0.090782380902154,0.0
1329,flight,target1,0.7919388123715343,0.6688190993065775,0.6688190993065775,0.701431743630716,0.5985674190684239
1330,flight,target2,0.7745023881464126,0.7776956544787493,0.7776956544787493,0.7753725766560595,0.7776411604025808
1331,flight,target3,0.5082980260731591,0.4753693921682623,0.7899975456164678,0.4573713696182196,0.0128758749435457
1332,imdb,target1,0.4273285863154399,0.4918771317258676,0.7256610153957028,0.4558900233782978,0.0
1333,imdb,target2,0.5284179767095695,0.5014926001262537,0.5014926001262537,0.3993488767023298,0.0334069026509419
1334,imdb,target3,0.1077124366961456,0.1502181921242277,0.8625949762748688,0.1084752534188296,0.0
1335,intention,target1,0.8011514271089201,0.6662996320189023,0.6662996320189023,0.703704889957359,0.5912967817224584
1336,intention,target2,0.1494868445384899,0.166559177147285,0.8332351801283119,0.1575602344762566,0.0
